class index,filepaths,labels,card type,data set
50,train/two of diamonds/039.jpg,two of diamonds,two,train
50,train/two of diamonds/040.jpg,two of diamonds,two,train
50,train/two of diamonds/041.jpg,two of diamonds,two,train
50,train/two of diamonds/042.jpg,two of diamonds,two,train
50,train/two of diamonds/043.jpg,two of diamonds,two,train
50,train/two of diamonds/044.jpg,two of diamonds,two,train
50,train/two of diamonds/045.jpg,two of diamonds,two,train
50,train/two of diamonds/046.jpg,two of diamonds,two,train
50,train/two of diamonds/047.jpg,two of diamonds,two,train
50,train/two of diamonds/048.jpg,two of diamonds,two,train
50,train/two of diamonds/049.jpg,two of diamonds,two,train
50,train/two of diamonds/050.jpg,two of diamonds,two,train
50,train/two of diamonds/051.jpg,two of diamonds,two,train
50,train/two of diamonds/052.jpg,two of diamonds,two,train
50,train/two of diamonds/053.jpg,two of diamonds,two,train
50,train/two of diamonds/054.jpg,two of diamonds,two,train
50,train/two of diamonds/055.jpg,two of diamonds,two,train
50,train/two of diamonds/056.jpg,two of diamonds,two,train
50,train/two of diamonds/057.jpg,two of diamonds,two,train
50,train/two of diamonds/058.jpg,two of diamonds,two,train
50,train/two of diamonds/059.jpg,two of diamonds,two,train
50,train/two of diamonds/060.jpg,two of diamonds,two,train
50,train/two of diamonds/061.jpg,two of diamonds,two,train
50,train/two of diamonds/062.jpg,two of diamonds,two,train
50,train/two of diamonds/063.jpg,two of diamonds,two,train
50,train/two of diamonds/064.jpg,two of diamonds,two,train
50,train/two of diamonds/065.jpg,two of diamonds,two,train
50,train/two of diamonds/066.jpg,two of diamonds,two,train
50,train/two of diamonds/067.jpg,two of diamonds,two,train
50,train/two of diamonds/068.jpg,two of diamonds,two,train
50,train/two of diamonds/069.jpg,two of diamonds,two,train
50,train/two of diamonds/070.jpg,two of diamonds,two,train
50,train/two of diamonds/071.jpg,two of diamonds,two,train
50,train/two of diamonds/072.jpg,two of diamonds,two,train
50,train/two of diamonds/073.jpg,two of diamonds,two,train
50,train/two of diamonds/074.jpg,two of diamonds,two,train
50,train/two of diamonds/075.jpg,two of diamonds,two,train
50,train/two of diamonds/076.jpg,two of diamonds,two,train
50,train/two of diamonds/077.jpg,two of diamonds,two,train
50,train/two of diamonds/078.jpg,two of diamonds,two,train
50,train/two of diamonds/079.jpg,two of diamonds,two,train
50,train/two of diamonds/080.jpg,two of diamonds,two,train
50,train/two of diamonds/081.jpg,two of diamonds,two,train
50,train/two of diamonds/082.jpg,two of diamonds,two,train
50,train/two of diamonds/083.jpg,two of diamonds,two,train
50,train/two of diamonds/084.jpg,two of diamonds,two,train
50,train/two of diamonds/085.jpg,two of diamonds,two,train
50,train/two of diamonds/086.jpg,two of diamonds,two,train
50,train/two of diamonds/087.jpg,two of diamonds,two,train
50,train/two of diamonds/088.jpg,two of diamonds,two,train
50,train/two of diamonds/089.jpg,two of diamonds,two,train
50,train/two of diamonds/090.jpg,two of diamonds,two,train
50,train/two of diamonds/091.jpg,two of diamonds,two,train
50,train/two of diamonds/092.jpg,two of diamonds,two,train
50,train/two of diamonds/093.jpg,two of diamonds,two,train
50,train/two of diamonds/094.jpg,two of diamonds,two,train
50,train/two of diamonds/095.jpg,two of diamonds,two,train
50,train/two of diamonds/096.jpg,two of diamonds,two,train
50,train/two of diamonds/097.jpg,two of diamonds,two,train
50,train/two of diamonds/098.jpg,two of diamonds,two,train
50,train/two of diamonds/099.jpg,two of diamonds,two,train
50,train/two of diamonds/100.jpg,two of diamonds,two,train
50,train/two of diamonds/101.jpg,two of diamonds,two,train
50,train/two of diamonds/102.jpg,two of diamonds,two,train
50,train/two of diamonds/103.jpg,two of diamonds,two,train
50,train/two of diamonds/104.jpg,two of diamonds,two,train
50,train/two of diamonds/105.jpg,two of diamonds,two,train
50,train/two of diamonds/106.jpg,two of diamonds,two,train
50,train/two of diamonds/107.jpg,two of diamonds,two,train
50,train/two of diamonds/108.jpg,two of diamonds,two,train
50,train/two of diamonds/109.jpg,two of diamonds,two,train
50,train/two of diamonds/110.jpg,two of diamonds,two,train
50,train/two of diamonds/111.jpg,two of diamonds,two,train
50,train/two of diamonds/112.jpg,two of diamonds,two,train
50,train/two of diamonds/113.jpg,two of diamonds,two,train
50,train/two of diamonds/114.jpg,two of diamonds,two,train
50,train/two of diamonds/115.jpg,two of diamonds,two,train
50,train/two of diamonds/116.jpg,two of diamonds,two,train
50,train/two of diamonds/117.jpg,two of diamonds,two,train
50,train/two of diamonds/118.jpg,two of diamonds,two,train
50,train/two of diamonds/119.jpg,two of diamonds,two,train
50,train/two of diamonds/120.jpg,two of diamonds,two,train
50,train/two of diamonds/121.jpg,two of diamonds,two,train
50,train/two of diamonds/122.jpg,two of diamonds,two,train
50,train/two of diamonds/123.jpg,two of diamonds,two,train
50,train/two of diamonds/124.jpg,two of diamonds,two,train
50,train/two of diamonds/125.jpg,two of diamonds,two,train
50,train/two of diamonds/126.jpg,two of diamonds,two,train
50,train/two of diamonds/127.jpg,two of diamonds,two,train
50,train/two of diamonds/128.jpg,two of diamonds,two,train
50,train/two of diamonds/129.jpg,two of diamonds,two,train
50,train/two of diamonds/130.jpg,two of diamonds,two,train
50,train/two of diamonds/131.jpg,two of diamonds,two,train
50,train/two of diamonds/132.jpg,two of diamonds,two,train
50,train/two of diamonds/133.jpg,two of diamonds,two,train
51,train/two of hearts/001.jpg,two of hearts,two,train
51,train/two of hearts/002.jpg,two of hearts,two,train
51,train/two of hearts/003.jpg,two of hearts,two,train
51,train/two of hearts/004.jpg,two of hearts,two,train
51,train/two of hearts/005.jpg,two of hearts,two,train
51,train/two of hearts/006.jpg,two of hearts,two,train
51,train/two of hearts/007.jpg,two of hearts,two,train
51,train/two of hearts/008.jpg,two of hearts,two,train
51,train/two of hearts/009.jpg,two of hearts,two,train
51,train/two of hearts/010.jpg,two of hearts,two,train
51,train/two of hearts/011.jpg,two of hearts,two,train
51,train/two of hearts/012.jpg,two of hearts,two,train
51,train/two of hearts/013.jpg,two of hearts,two,train
51,train/two of hearts/014.jpg,two of hearts,two,train
51,train/two of hearts/015.jpg,two of hearts,two,train
51,train/two of hearts/016.jpg,two of hearts,two,train
51,train/two of hearts/017.jpg,two of hearts,two,train
51,train/two of hearts/018.jpg,two of hearts,two,train
51,train/two of hearts/019.jpg,two of hearts,two,train
51,train/two of hearts/020.jpg,two of hearts,two,train
51,train/two of hearts/021.jpg,two of hearts,two,train
51,train/two of hearts/022.jpg,two of hearts,two,train
51,train/two of hearts/023.jpg,two of hearts,two,train
51,train/two of hearts/024.jpg,two of hearts,two,train
51,train/two of hearts/025.jpg,two of hearts,two,train
51,train/two of hearts/026.jpg,two of hearts,two,train
51,train/two of hearts/027.jpg,two of hearts,two,train
51,train/two of hearts/028.jpg,two of hearts,two,train
51,train/two of hearts/029.jpg,two of hearts,two,train
51,train/two of hearts/030.jpg,two of hearts,two,train
51,train/two of hearts/031.jpg,two of hearts,two,train
51,train/two of hearts/032.jpg,two of hearts,two,train
51,train/two of hearts/033.jpg,two of hearts,two,train
51,train/two of hearts/034.jpg,two of hearts,two,train
51,train/two of hearts/035.jpg,two of hearts,two,train
51,train/two of hearts/036.jpg,two of hearts,two,train
51,train/two of hearts/037.jpg,two of hearts,two,train
51,train/two of hearts/038.jpg,two of hearts,two,train
51,train/two of hearts/039.jpg,two of hearts,two,train
51,train/two of hearts/040.jpg,two of hearts,two,train
51,train/two of hearts/041.jpg,two of hearts,two,train
51,train/two of hearts/042.jpg,two of hearts,two,train
51,train/two of hearts/043.jpg,two of hearts,two,train
51,train/two of hearts/044.jpg,two of hearts,two,train
51,train/two of hearts/045.jpg,two of hearts,two,train
51,train/two of hearts/046.jpg,two of hearts,two,train
51,train/two of hearts/047.jpg,two of hearts,two,train
51,train/two of hearts/048.jpg,two of hearts,two,train
51,train/two of hearts/049.jpg,two of hearts,two,train
51,train/two of hearts/050.jpg,two of hearts,two,train
51,train/two of hearts/051.jpg,two of hearts,two,train
51,train/two of hearts/052.jpg,two of hearts,two,train
51,train/two of hearts/053.jpg,two of hearts,two,train
51,train/two of hearts/054.jpg,two of hearts,two,train
51,train/two of hearts/055.jpg,two of hearts,two,train
51,train/two of hearts/056.jpg,two of hearts,two,train
51,train/two of hearts/057.jpg,two of hearts,two,train
51,train/two of hearts/058.jpg,two of hearts,two,train
51,train/two of hearts/059.jpg,two of hearts,two,train
51,train/two of hearts/060.jpg,two of hearts,two,train
51,train/two of hearts/061.jpg,two of hearts,two,train
51,train/two of hearts/062.jpg,two of hearts,two,train
51,train/two of hearts/063.jpg,two of hearts,two,train
51,train/two of hearts/064.jpg,two of hearts,two,train
51,train/two of hearts/065.jpg,two of hearts,two,train
51,train/two of hearts/066.jpg,two of hearts,two,train
51,train/two of hearts/067.jpg,two of hearts,two,train
51,train/two of hearts/068.jpg,two of hearts,two,train
51,train/two of hearts/069.jpg,two of hearts,two,train
51,train/two of hearts/070.jpg,two of hearts,two,train
51,train/two of hearts/071.jpg,two of hearts,two,train
51,train/two of hearts/072.jpg,two of hearts,two,train
51,train/two of hearts/073.jpg,two of hearts,two,train
51,train/two of hearts/074.jpg,two of hearts,two,train
51,train/two of hearts/075.jpg,two of hearts,two,train
51,train/two of hearts/076.jpg,two of hearts,two,train
51,train/two of hearts/077.jpg,two of hearts,two,train
51,train/two of hearts/078.jpg,two of hearts,two,train
51,train/two of hearts/079.jpg,two of hearts,two,train
51,train/two of hearts/080.jpg,two of hearts,two,train
51,train/two of hearts/081.jpg,two of hearts,two,train
51,train/two of hearts/082.jpg,two of hearts,two,train
51,train/two of hearts/083.jpg,two of hearts,two,train
51,train/two of hearts/084.jpg,two of hearts,two,train
51,train/two of hearts/085.jpg,two of hearts,two,train
51,train/two of hearts/086.jpg,two of hearts,two,train
51,train/two of hearts/087.jpg,two of hearts,two,train
51,train/two of hearts/088.jpg,two of hearts,two,train
51,train/two of hearts/089.jpg,two of hearts,two,train
51,train/two of hearts/090.jpg,two of hearts,two,train
51,train/two of hearts/091.jpg,two of hearts,two,train
51,train/two of hearts/092.jpg,two of hearts,two,train
51,train/two of hearts/093.jpg,two of hearts,two,train
51,train/two of hearts/094.jpg,two of hearts,two,train
51,train/two of hearts/095.jpg,two of hearts,two,train
51,train/two of hearts/096.jpg,two of hearts,two,train
51,train/two of hearts/097.jpg,two of hearts,two,train
51,train/two of hearts/098.jpg,two of hearts,two,train
51,train/two of hearts/099.jpg,two of hearts,two,train
51,train/two of hearts/100.jpg,two of hearts,two,train
51,train/two of hearts/101.jpg,two of hearts,two,train
51,train/two of hearts/102.jpg,two of hearts,two,train
51,train/two of hearts/103.jpg,two of hearts,two,train
51,train/two of hearts/104.jpg,two of hearts,two,train
51,train/two of hearts/105.jpg,two of hearts,two,train
51,train/two of hearts/106.jpg,two of hearts,two,train
51,train/two of hearts/107.jpg,two of hearts,two,train
51,train/two of hearts/108.jpg,two of hearts,two,train
51,train/two of hearts/109.jpg,two of hearts,two,train
51,train/two of hearts/110.jpg,two of hearts,two,train
51,train/two of hearts/111.jpg,two of hearts,two,train
51,train/two of hearts/112.jpg,two of hearts,two,train
51,train/two of hearts/113.jpg,two of hearts,two,train
51,train/two of hearts/114.jpg,two of hearts,two,train
51,train/two of hearts/115.jpg,two of hearts,two,train
51,train/two of hearts/116.jpg,two of hearts,two,train
51,train/two of hearts/117.jpg,two of hearts,two,train
51,train/two of hearts/118.jpg,two of hearts,two,train
51,train/two of hearts/119.jpg,two of hearts,two,train
51,train/two of hearts/120.jpg,two of hearts,two,train
